TIMESTAMP ID VALOR
1704092644 sensor1 int: 2
1704092662 sensor1 int: 3
1704092674 sensor1 int: 0
1704092717 sensor1 int: 8
1704092728 sensor1 int: 1
1704092798 sensor1 int: 9
1704092810 sensor1 int: 2
1704092818 sensor1 int: 7
1704092860 sensor1 int: 3
1704092875 sensor1 int: 7
1704092880 sensor1 int: 6
1704092886 sensor1 int: 6
1704092887 sensor1 int: 9
1704092913 sensor1 int: 1
1704092932 sensor1 int: 2
1704092940 sensor1 int: 9
1704092953 sensor1 int: 4
1704092984 sensor1 int: 0
1704092997 sensor1 int: 7
1704093003 sensor1 int: 6
1704093047 sensor1 int: 5
1704093101 sensor1 int: 7
1704093126 sensor1 int: 8
1704093201 sensor1 int: 0
1704093221 sensor1 int: 8
1704093227 sensor1 int: 5
1704093239 sensor1 int: 7
1704093316 sensor1 int: 3
1704093318 sensor1 int: 3
1704093340 sensor1 int: 4
1704093345 sensor1 int: 8
1704093346 sensor1 int: 8
1704093376 sensor1 int: 1
1704093382 sensor1 int: 9
1704093395 sensor1 int: 4
1704093397 sensor1 int: 6
1704093428 sensor1 int: 4
1704093434 sensor1 int: 0
1704093442 sensor1 int: 5
1704093460 sensor1 int: 4
1704093461 sensor1 int: 7
1704093481 sensor1 int: 0
1704093526 sensor1 int: 6
1704093546 sensor1 int: 1
1704093564 sensor1 int: 7
1704093571 sensor1 int: 3
1704093598 sensor1 int: 7
1704093598 sensor1 int: 5
1704093605 sensor1 int: 7
1704093611 sensor1 int: 4
1704093644 sensor1 int: 3
1704093646 sensor1 int: 3
1704093650 sensor1 int: 1
1704093657 sensor1 int: 1
1704093659 sensor1 int: 3
1704093659 sensor1 int: 9
1704093693 sensor1 int: 4
1704093717 sensor1 int: 2
1704093740 sensor1 int: 3
1704093755 sensor1 int: 3
1704093777 sensor1 int: 0
1704093785 sensor1 int: 5
1704093793 sensor1 int: 0
1704093825 sensor1 int: 4
1704093851 sensor1 int: 5
1704093852 sensor1 int: 3
1704093882 sensor1 int: 6
1704093888 sensor1 int: 6
1704093964 sensor1 int: 5
1704093968 sensor1 int: 0
1704093994 sensor1 int: 3
1704093998 sensor1 int: 0
1704094000 sensor1 int: 4
1704094008 sensor1 int: 7
1704094009 sensor1 int: 3
1704094013 sensor1 int: 2
1704094018 sensor1 int: 5
1704094019 sensor1 int: 5
1704094026 sensor1 int: 0
1704094037 sensor1 int: 1
1704094065 sensor1 int: 0
1704094074 sensor1 int: 4
1704094127 sensor1 int: 9
1704094134 sensor1 int: 0
1704094167 sensor1 int: 7
1704094185 sensor1 int: 0
1704094186 sensor1 int: 2
1704094239 sensor1 int: 1
1704094239 sensor1 int: 3
1704094268 sensor1 int: 0
1704094278 sensor1 int: 7
1704094312 sensor1 int: 4
1704094318 sensor1 int: 3
1704094322 sensor1 int: 5
1704094332 sensor1 int: 6
1704094332 sensor1 int: 2
1704094341 sensor1 int: 9
1704094341 sensor1 int: 9
1704094380 sensor1 int: 8
1704094415 sensor1 int: 9
1704094434 sensor1 int: 9
1704094440 sensor1 int: 2
1704094445 sensor1 int: 3
1704094452 sensor1 int: 3
1704094459 sensor1 int: 0
1704094459 sensor1 int: 8
1704094474 sensor1 int: 7
1704094476 sensor1 int: 1
1704094484 sensor1 int: 4
1704094486 sensor1 int: 5
1704094517 sensor1 int: 6
1704094522 sensor1 int: 4
1704094527 sensor1 int: 2
1704094531 sensor1 int: 7
1704094544 sensor1 int: 8
1704094589 sensor1 int: 1
1704094595 sensor1 int: 7
1704094597 sensor1 int: 6
1704094601 sensor1 int: 9
1704094636 sensor1 int: 1
1704094637 sensor1 int: 1
1704094639 sensor1 int: 8
1704094651 sensor1 int: 1
1704094656 sensor1 int: 4
1704094662 sensor1 int: 1
1704094667 sensor1 int: 4
1704094697 sensor1 int: 8
1704094732 sensor1 int: 5
1704094772 sensor1 int: 2
1704094781 sensor1 int: 0
1704094800 sensor1 int: 8
1704094838 sensor1 int: 2
1704094867 sensor1 int: 6
1704094875 sensor1 int: 3
1704094936 sensor1 int: 5
1704094954 sensor1 int: 9
1704094964 sensor1 int: 1
1704094987 sensor1 int: 5
1704094988 sensor1 int: 4
1704094992 sensor1 int: 6
1704095015 sensor1 int: 3
1704095018 sensor1 int: 5
1704095025 sensor1 int: 9
1704095048 sensor1 int: 8
1704095064 sensor1 int: 8
1704095071 sensor1 int: 4
1704095096 sensor1 int: 3
1704095097 sensor1 int: 8
1704095100 sensor1 int: 5
1704095110 sensor1 int: 2
1704095114 sensor1 int: 1
1704095170 sensor1 int: 7
1704095172 sensor1 int: 0
1704095177 sensor1 int: 4
1704095225 sensor1 int: 9
1704095237 sensor1 int: 2
1704095238 sensor1 int: 7
1704095259 sensor1 int: 7
1704095299 sensor1 int: 8
1704095309 sensor1 int: 5
1704095324 sensor1 int: 1
1704095325 sensor1 int: 4
1704095344 sensor1 int: 2
1704095365 sensor1 int: 3
1704095377 sensor1 int: 9
1704095383 sensor1 int: 3
1704095404 sensor1 int: 4
1704095413 sensor1 int: 7
1704095414 sensor1 int: 5
1704095431 sensor1 int: 7
1704095464 sensor1 int: 1
1704095466 sensor1 int: 4
1704095481 sensor1 int: 8
1704095487 sensor1 int: 9
1704095507 sensor1 int: 0
1704095509 sensor1 int: 5
1704095514 sensor1 int: 1
1704095543 sensor1 int: 3
1704095558 sensor1 int: 2
1704095584 sensor1 int: 0
1704095586 sensor1 int: 1
1704095588 sensor1 int: 2
1704095593 sensor1 int: 3
1704095594 sensor1 int: 9
1704095594 sensor1 int: 8
1704095604 sensor1 int: 5
1704095604 sensor1 int: 7
1704095637 sensor1 int: 3
1704095642 sensor1 int: 1
1704095693 sensor1 int: 9
1704095696 sensor1 int: 2
1704095717 sensor1 int: 7
1704095733 sensor1 int: 1
1704095738 sensor1 int: 8
1704095799 sensor1 int: 5
1704095800 sensor1 int: 3
1704095807 sensor1 int: 4
1704095808 sensor1 int: 8
1704095860 sensor1 int: 2
1704095874 sensor1 int: 3
1704095885 sensor1 int: 4
1704095888 sensor1 int: 8
1704095928 sensor1 int: 9
1704095943 sensor1 int: 6
1704095962 sensor1 int: 9
1704096001 sensor1 int: 9
1704096028 sensor1 int: 4
1704096029 sensor1 int: 1
1704096062 sensor1 int: 5
1704096093 sensor1 int: 2
1704096112 sensor1 int: 1
1704096123 sensor1 int: 6
1704096124 sensor1 int: 6
1704096130 sensor1 int: 3
1704096151 sensor1 int: 8
1704096155 sensor1 int: 7
1704096214 sensor1 int: 2
1704096232 sensor1 int: 1
1704096240 sensor1 int: 7
1704096277 sensor1 int: 6
1704096302 sensor1 int: 8
1704096328 sensor1 int: 7
1704096329 sensor1 int: 6
1704096366 sensor1 int: 9
1704096378 sensor1 int: 8
1704096404 sensor1 int: 2
1704096468 sensor1 int: 0
1704096506 sensor1 int: 1
1704096529 sensor1 int: 5
1704096607 sensor1 int: 3
1704096614 sensor1 int: 3
1704096639 sensor1 int: 5
1704096674 sensor1 int: 0
1704096716 sensor1 int: 5
1704096740 sensor1 int: 3
1704096757 sensor1 int: 3
1704096762 sensor1 int: 9
1704096790 sensor1 int: 2
1704096798 sensor1 int: 6
1704096807 sensor1 int: 0
1704096808 sensor1 int: 2
1704096824 sensor1 int: 9
1704096847 sensor1 int: 9
1704096847 sensor1 int: 0
1704096860 sensor1 int: 4
1704096870 sensor1 int: 8
1704096893 sensor1 int: 2
1704096910 sensor1 int: 6
1704096917 sensor1 int: 3
1704096923 sensor1 int: 9
1704096943 sensor1 int: 2
1704096980 sensor1 int: 7
1704097001 sensor1 int: 6
1704097085 sensor1 int: 1
1704097090 sensor1 int: 3
1704097104 sensor1 int: 2
1704097112 sensor1 int: 5
1704097131 sensor1 int: 8
1704097133 sensor1 int: 4
1704097137 sensor1 int: 2
1704097140 sensor1 int: 7
1704097142 sensor1 int: 9
1704097157 sensor1 int: 5
1704097179 sensor1 int: 6
1704097187 sensor1 int: 9
1704097190 sensor1 int: 7
1704097221 sensor1 int: 8
1704097233 sensor1 int: 0
1704097236 sensor1 int: 8
1704097263 sensor1 int: 5
1704097285 sensor1 int: 4
1704097318 sensor1 int: 3
1704097338 sensor1 int: 1
1704097351 sensor1 int: 2
1704097373 sensor1 int: 7
1704097375 sensor1 int: 8
1704097382 sensor1 int: 7
1704097391 sensor1 int: 7
1704097411 sensor1 int: 2
1704097472 sensor1 int: 7
1704097481 sensor1 int: 1
1704097481 sensor1 int: 1
1704097528 sensor1 int: 2
1704097598 sensor1 int: 9
1704097600 sensor1 int: 7
1704097637 sensor1 int: 5
1704097650 sensor1 int: 2
1704097651 sensor1 int: 0
1704097695 sensor1 int: 1
1704097707 sensor1 int: 9
1704097715 sensor1 int: 3
1704097732 sensor1 int: 1
1704097750 sensor1 int: 5
1704097750 sensor1 int: 5
1704097777 sensor1 int: 8
1704097777 sensor1 int: 4
1704097819 sensor1 int: 6
1704097847 sensor1 int: 4
1704097868 sensor1 int: 8
1704097875 sensor1 int: 9
1704097894 sensor1 int: 0
1704097929 sensor1 int: 4
1704097934 sensor1 int: 0
1704097951 sensor1 int: 1
1704097952 sensor1 int: 9
1704097965 sensor1 int: 2
1704097969 sensor1 int: 4
1704097981 sensor1 int: 2
1704097981 sensor1 int: 1
1704097984 sensor1 int: 5
1704097993 sensor1 int: 5
1704098009 sensor1 int: 3
1704098010 sensor1 int: 4
1704098021 sensor1 int: 3
1704098025 sensor1 int: 2
1704098052 sensor1 int: 8
1704098056 sensor1 int: 3
1704098082 sensor1 int: 9
1704098087 sensor1 int: 3
1704098096 sensor1 int: 1
1704098150 sensor1 int: 8
1704098177 sensor1 int: 0
1704098185 sensor1 int: 9
1704098199 sensor1 int: 6
1704098222 sensor1 int: 3
1704098222 sensor1 int: 0
1704098225 sensor1 int: 5
1704098243 sensor1 int: 1
1704098246 sensor1 int: 2
1704098261 sensor1 int: 0
1704098267 sensor1 int: 9
1704098269 sensor1 int: 4
1704098273 sensor1 int: 4
1704098275 sensor1 int: 9
1704098303 sensor1 int: 5
1704098337 sensor1 int: 1
1704098346 sensor1 int: 0
1704098348 sensor1 int: 8
1704098351 sensor1 int: 9
1704098363 sensor1 int: 7
1704098367 sensor1 int: 3
1704098380 sensor1 int: 9
1704098384 sensor1 int: 2
1704098395 sensor1 int: 8
1704098412 sensor1 int: 0
1704098421 sensor1 int: 8
1704098422 sensor1 int: 6
1704098433 sensor1 int: 7
1704098438 sensor1 int: 8
1704098462 sensor1 int: 6
1704098465 sensor1 int: 4
1704098510 sensor1 int: 2
1704098559 sensor1 int: 0
1704098580 sensor1 int: 1
1704098599 sensor1 int: 1
1704098610 sensor1 int: 1
1704098626 sensor1 int: 8
1704098635 sensor1 int: 4
1704098637 sensor1 int: 8
1704098660 sensor1 int: 5
1704098685 sensor1 int: 4
1704098692 sensor1 int: 3
1704098709 sensor1 int: 1
1704098724 sensor1 int: 4
1704098733 sensor1 int: 3
1704098746 sensor1 int: 6
1704098749 sensor1 int: 2
1704098755 sensor1 int: 6
1704098768 sensor1 int: 5
1704098772 sensor1 int: 7
1704098804 sensor1 int: 2
1704098827 sensor1 int: 7
1704098837 sensor1 int: 0
1704098839 sensor1 int: 4
1704098884 sensor1 int: 5
1704098885 sensor1 int: 3
1704098897 sensor1 int: 8
1704098899 sensor1 int: 2
1704098908 sensor1 int: 9
1704098933 sensor1 int: 1
1704098937 sensor1 int: 0
1704098945 sensor1 int: 7
1704098977 sensor1 int: 2
1704098983 sensor1 int: 6
1704099042 sensor1 int: 3
1704099047 sensor1 int: 3
1704099061 sensor1 int: 2
1704099115 sensor1 int: 3
1704099120 sensor1 int: 1
1704099135 sensor1 int: 8
1704099165 sensor1 int: 8
1704099182 sensor1 int: 5
1704099183 sensor1 int: 2
1704099213 sensor1 int: 6
1704099220 sensor1 int: 0
1704099248 sensor1 int: 3
1704099254 sensor1 int: 6
1704099265 sensor1 int: 5
1704099274 sensor1 int: 3
1704099275 sensor1 int: 1
1704099276 sensor1 int: 9
1704099276 sensor1 int: 1
1704099279 sensor1 int: 7
1704099288 sensor1 int: 2
1704099292 sensor1 int: 7
1704099292 sensor1 int: 4
1704099296 sensor1 int: 5
1704099305 sensor1 int: 3
1704099312 sensor1 int: 7
1704099326 sensor1 int: 2
1704099329 sensor1 int: 5
1704099428 sensor1 int: 2
1704099428 sensor1 int: 3
1704099442 sensor1 int: 6
1704099451 sensor1 int: 0
1704099472 sensor1 int: 1
1704099504 sensor1 int: 6
1704099548 sensor1 int: 7
1704099577 sensor1 int: 1
1704099635 sensor1 int: 4
1704099639 sensor1 int: 6
1704099647 sensor1 int: 7
1704099659 sensor1 int: 9
1704099702 sensor1 int: 6
1704099734 sensor1 int: 1
1704099766 sensor1 int: 9
1704099767 sensor1 int: 9
1704099768 sensor1 int: 8
1704099771 sensor1 int: 3
1704099778 sensor1 int: 1
1704099791 sensor1 int: 6
1704099802 sensor1 int: 5
1704099863 sensor1 int: 0
1704099883 sensor1 int: 3
1704099911 sensor1 int: 0
1704099915 sensor1 int: 8
1704099929 sensor1 int: 0
1704099940 sensor1 int: 8
1704099953 sensor1 int: 1
1704099959 sensor1 int: 8
1704099964 sensor1 int: 6
1704099986 sensor1 int: 8
1704099999 sensor1 int: 5
1704100023 sensor1 int: 0
1704100039 sensor1 int: 4
1704100051 sensor1 int: 3
1704100073 sensor1 int: 1
1704100080 sensor1 int: 9
1704100082 sensor1 int: 6
1704100087 sensor1 int: 6
1704100091 sensor1 int: 5
1704100097 sensor1 int: 1
1704100130 sensor1 int: 8
1704100133 sensor1 int: 8
1704100161 sensor1 int: 2
1704100164 sensor1 int: 7
1704100197 sensor1 int: 0
1704100205 sensor1 int: 1
1704100232 sensor1 int: 8
1704100281 sensor1 int: 8
1704100303 sensor1 int: 9
1704100307 sensor1 int: 5
1704100317 sensor1 int: 7
1704100326 sensor1 int: 7
1704100333 sensor1 int: 9
1704100347 sensor1 int: 4
1704100364 sensor1 int: 1
1704100380 sensor1 int: 5
1704100389 sensor1 int: 9
1704100394 sensor1 int: 8
1704100403 sensor1 int: 5
1704100425 sensor1 int: 6
1704100442 sensor1 int: 9
1704100450 sensor1 int: 1
1704100473 sensor1 int: 1
1704100516 sensor1 int: 3
1704100524 sensor1 int: 4
1704100538 sensor1 int: 1
1704100568 sensor1 int: 0
1704100583 sensor1 int: 9
1704100595 sensor1 int: 8
1704100610 sensor1 int: 0
1704100615 sensor1 int: 5
1704100618 sensor1 int: 9
1704100653 sensor1 int: 8
1704100683 sensor1 int: 0
1704100733 sensor1 int: 8
1704100772 sensor1 int: 8
1704100775 sensor1 int: 2
1704100836 sensor1 int: 2
1704100868 sensor1 int: 0
1704100870 sensor1 int: 1
1704100881 sensor1 int: 5
1704100884 sensor1 int: 1
1704100885 sensor1 int: 6
1704100896 sensor1 int: 4
1704100914 sensor1 int: 1
1704100924 sensor1 int: 8
1704100929 sensor1 int: 9
1704100944 sensor1 int: 4
1704100990 sensor1 int: 4
1704101012 sensor1 int: 3
1704101020 sensor1 int: 5
1704101039 sensor1 int: 3
1704101091 sensor1 int: 1
1704101148 sensor1 int: 9
1704101209 sensor1 int: 8
1704101253 sensor1 int: 2
1704101270 sensor1 int: 0
1704101286 sensor1 int: 3
1704101288 sensor1 int: 0
1704101292 sensor1 int: 7
1704101294 sensor1 int: 2
1704101301 sensor1 int: 7
1704101310 sensor1 int: 5
1704101328 sensor1 int: 2
1704101345 sensor1 int: 0
1704101368 sensor1 int: 7
1704101368 sensor1 int: 2
1704101390 sensor1 int: 9
1704101398 sensor1 int: 7
1704101400 sensor1 int: 3
1704101408 sensor1 int: 5
1704101410 sensor1 int: 1
1704101446 sensor1 int: 6
1704101467 sensor1 int: 3
1704101498 sensor1 int: 2
1704101513 sensor1 int: 3
1704101548 sensor1 int: 2
1704101576 sensor1 int: 3
1704101578 sensor1 int: 7
1704101606 sensor1 int: 7
1704101609 sensor1 int: 9
1704101610 sensor1 int: 8
1704101655 sensor1 int: 0
1704101773 sensor1 int: 4
1704101781 sensor1 int: 2
1704101794 sensor1 int: 8
1704101852 sensor1 int: 8
1704101856 sensor1 int: 7
1704101863 sensor1 int: 6
1704101898 sensor1 int: 0
1704101899 sensor1 int: 1
1704101905 sensor1 int: 9
1704101929 sensor1 int: 9
1704101930 sensor1 int: 5
1704101934 sensor1 int: 8
1704101938 sensor1 int: 4
1704101958 sensor1 int: 3
1704101960 sensor1 int: 7
1704101995 sensor1 int: 4
1704102020 sensor1 int: 4
1704102049 sensor1 int: 2
1704102061 sensor1 int: 5
1704102073 sensor1 int: 1
1704102086 sensor1 int: 0
1704102092 sensor1 int: 7
1704102112 sensor1 int: 9
1704102175 sensor1 int: 2
1704102204 sensor1 int: 0
1704102215 sensor1 int: 5
1704102237 sensor1 int: 6
1704102259 sensor1 int: 3
1704102287 sensor1 int: 1
1704102307 sensor1 int: 4
1704102310 sensor1 int: 3
1704102318 sensor1 int: 0
1704102334 sensor1 int: 9
1704102344 sensor1 int: 5
1704102358 sensor1 int: 6
1704102375 sensor1 int: 0
1704102383 sensor1 int: 2
1704102390 sensor1 int: 5
1704102409 sensor1 int: 4
1704102430 sensor1 int: 5
1704102446 sensor1 int: 8
1704102450 sensor1 int: 9
1704102469 sensor1 int: 9
1704102489 sensor1 int: 6
1704102490 sensor1 int: 8
1704102492 sensor1 int: 9
1704102495 sensor1 int: 4
1704102501 sensor1 int: 1
1704102522 sensor1 int: 1
1704102529 sensor1 int: 2
1704102531 sensor1 int: 5
1704102534 sensor1 int: 8
1704102545 sensor1 int: 5
1704102575 sensor1 int: 0
1704102581 sensor1 int: 5
1704102582 sensor1 int: 2
1704102589 sensor1 int: 4
1704102593 sensor1 int: 6
1704102595 sensor1 int: 5
1704102639 sensor1 int: 3
1704102643 sensor1 int: 8
1704102654 sensor1 int: 8
1704102656 sensor1 int: 3
1704102679 sensor1 int: 6
1704102688 sensor1 int: 9
1704102705 sensor1 int: 9
1704102745 sensor1 int: 8
1704102745 sensor1 int: 8
1704102746 sensor1 int: 4
1704102758 sensor1 int: 6
1704102758 sensor1 int: 6
1704102774 sensor1 int: 2
1704102794 sensor1 int: 7
1704102827 sensor1 int: 8
1704102830 sensor1 int: 2
1704102851 sensor1 int: 9
1704102859 sensor1 int: 7
1704102860 sensor1 int: 2
1704102871 sensor1 int: 2
1704102877 sensor1 int: 4
1704102920 sensor1 int: 9
1704102932 sensor1 int: 6
1704102935 sensor1 int: 4
1704102963 sensor1 int: 1
1704103008 sensor1 int: 2
1704103037 sensor1 int: 6
1704103072 sensor1 int: 8
1704103108 sensor1 int: 8
1704103109 sensor1 int: 3
1704103127 sensor1 int: 7
1704103188 sensor1 int: 1
1704103203 sensor1 int: 5
1704103226 sensor1 int: 5
1704103254 sensor1 int: 3
1704103274 sensor1 int: 6
1704103277 sensor1 int: 5
1704103288 sensor1 int: 4
1704103292 sensor1 int: 9
1704103293 sensor1 int: 6
1704103293 sensor1 int: 7
1704103294 sensor1 int: 7
1704103297 sensor1 int: 6
1704103297 sensor1 int: 6
1704103301 sensor1 int: 4
1704103302 sensor1 int: 0
1704103306 sensor1 int: 1
1704103307 sensor1 int: 8
1704103308 sensor1 int: 4
1704103314 sensor1 int: 9
1704103351 sensor1 int: 1
1704103363 sensor1 int: 4
1704103368 sensor1 int: 5
1704103368 sensor1 int: 8
1704103369 sensor1 int: 5
1704103393 sensor1 int: 4
1704103416 sensor1 int: 4
1704103463 sensor1 int: 4
1704103481 sensor1 int: 5
1704103483 sensor1 int: 1
1704103499 sensor1 int: 1
1704103525 sensor1 int: 2
1704103534 sensor1 int: 3
1704103573 sensor1 int: 2
1704103581 sensor1 int: 6
1704103585 sensor1 int: 1
1704103595 sensor1 int: 5
1704103609 sensor1 int: 6
1704103610 sensor1 int: 3
1704103637 sensor1 int: 8
1704103650 sensor1 int: 4
1704103716 sensor1 int: 9
1704103720 sensor1 int: 3
1704103722 sensor1 int: 3
1704103758 sensor1 int: 2
1704103764 sensor1 int: 1
1704103771 sensor1 int: 2
1704103778 sensor1 int: 1
1704103803 sensor1 int: 5
1704103810 sensor1 int: 7
1704103828 sensor1 int: 3
1704103838 sensor1 int: 1
1704103887 sensor1 int: 1
1704103898 sensor1 int: 6
1704103902 sensor1 int: 5
1704103903 sensor1 int: 6
1704103905 sensor1 int: 7
1704103913 sensor1 int: 0
1704103915 sensor1 int: 5
1704103948 sensor1 int: 2
1704103956 sensor1 int: 1
1704103988 sensor1 int: 4
1704103991 sensor1 int: 2
1704104009 sensor1 int: 1
1704104022 sensor1 int: 0
1704104034 sensor1 int: 6
1704104071 sensor1 int: 9
1704104076 sensor1 int: 2
1704104090 sensor1 int: 8
1704104091 sensor1 int: 0
1704104096 sensor1 int: 4
1704104106 sensor1 int: 6
1704104153 sensor1 int: 8
1704104184 sensor1 int: 1
1704104196 sensor1 int: 8
1704104210 sensor1 int: 3
1704104232 sensor1 int: 2
1704104248 sensor1 int: 8
1704104255 sensor1 int: 3
1704104262 sensor1 int: 1
1704104299 sensor1 int: 1
1704104325 sensor1 int: 0
1704104341 sensor1 int: 7
1704104344 sensor1 int: 7
1704104417 sensor1 int: 7
1704104423 sensor1 int: 9
1704104427 sensor1 int: 3
1704104446 sensor1 int: 5
1704104451 sensor1 int: 2
1704104467 sensor1 int: 4
1704104469 sensor1 int: 8
1704104526 sensor1 int: 2
1704104554 sensor1 int: 5
1704104558 sensor1 int: 4
1704104567 sensor1 int: 5
1704104574 sensor1 int: 9
1704104581 sensor1 int: 7
1704104592 sensor1 int: 3
1704104638 sensor1 int: 2
1704104683 sensor1 int: 5
1704104685 sensor1 int: 1
1704104693 sensor1 int: 3
1704104749 sensor1 int: 7
1704104765 sensor1 int: 3
1704104766 sensor1 int: 9
1704104802 sensor1 int: 2
1704104816 sensor1 int: 5
1704104835 sensor1 int: 6
1704104895 sensor1 int: 9
1704104910 sensor1 int: 6
1704104994 sensor1 int: 7
1704104999 sensor1 int: 6
1704105012 sensor1 int: 1
1704105014 sensor1 int: 9
1704105047 sensor1 int: 9
1704105053 sensor1 int: 1
1704105089 sensor1 int: 6
1704105095 sensor1 int: 0
1704105125 sensor1 int: 0
1704105138 sensor1 int: 3
1704105141 sensor1 int: 0
1704105147 sensor1 int: 7
1704105159 sensor1 int: 7
1704105171 sensor1 int: 5
1704105176 sensor1 int: 5
1704105181 sensor1 int: 5
1704105202 sensor1 int: 7
1704105204 sensor1 int: 7
1704105204 sensor1 int: 3
1704105225 sensor1 int: 8
1704105286 sensor1 int: 9
1704105289 sensor1 int: 4
1704105301 sensor1 int: 7
1704105361 sensor1 int: 5
1704105370 sensor1 int: 1
1704105396 sensor1 int: 6
1704105399 sensor1 int: 4
1704105459 sensor1 int: 4
1704105469 sensor1 int: 8
1704105476 sensor1 int: 4
1704105481 sensor1 int: 2
1704105499 sensor1 int: 6
1704105502 sensor1 int: 1
1704105504 sensor1 int: 7
1704105508 sensor1 int: 3
1704105514 sensor1 int: 7
1704105522 sensor1 int: 7
1704105533 sensor1 int: 5
1704105571 sensor1 int: 2
1704105585 sensor1 int: 7
1704105590 sensor1 int: 9
1704105628 sensor1 int: 9
1704105665 sensor1 int: 3
1704105670 sensor1 int: 3
1704105679 sensor1 int: 8
1704105700 sensor1 int: 2
1704105719 sensor1 int: 6
1704105723 sensor1 int: 0
1704105730 sensor1 int: 1
1704105741 sensor1 int: 8
1704105771 sensor1 int: 0
1704105774 sensor1 int: 6
1704105795 sensor1 int: 0
1704105812 sensor1 int: 9
1704105819 sensor1 int: 2
1704105821 sensor1 int: 0
1704105833 sensor1 int: 0
1704105870 sensor1 int: 9
1704105927 sensor1 int: 3
1704105934 sensor1 int: 3
1704105937 sensor1 int: 9
1704105955 sensor1 int: 9
1704106004 sensor1 int: 5
1704106015 sensor1 int: 0
1704106022 sensor1 int: 3
1704106034 sensor1 int: 7
1704106071 sensor1 int: 6
1704106090 sensor1 int: 6
1704106157 sensor1 int: 4
1704106174 sensor1 int: 5
1704106178 sensor1 int: 3
1704106202 sensor1 int: 6
1704106214 sensor1 int: 9
1704106223 sensor1 int: 6
1704106259 sensor1 int: 1
1704106263 sensor1 int: 9
1704106285 sensor1 int: 0
1704106287 sensor1 int: 9
1704106306 sensor1 int: 4
1704106317 sensor1 int: 0
1704106336 sensor1 int: 1
1704106367 sensor1 int: 4
1704106374 sensor1 int: 4
1704106398 sensor1 int: 0
1704106411 sensor1 int: 6
1704106412 sensor1 int: 6
1704106452 sensor1 int: 3
1704106481 sensor1 int: 0
1704106528 sensor1 int: 3
1704106544 sensor1 int: 6
1704106559 sensor1 int: 6
1704106567 sensor1 int: 8
1704106648 sensor1 int: 3
1704106652 sensor1 int: 0
1704106654 sensor1 int: 3
1704106666 sensor1 int: 0
1704106686 sensor1 int: 6
1704106693 sensor1 int: 6
1704106743 sensor1 int: 3
1704106792 sensor1 int: 1
1704106810 sensor1 int: 7
1704106813 sensor1 int: 6
1704106813 sensor1 int: 5
1704106815 sensor1 int: 7
1704106848 sensor1 int: 4
1704106859 sensor1 int: 2
1704106871 sensor1 int: 1
1704106874 sensor1 int: 4
1704106887 sensor1 int: 2
1704106941 sensor1 int: 8
1704106947 sensor1 int: 1
1704106989 sensor1 int: 6
1704107012 sensor1 int: 2
1704107013 sensor1 int: 9
1704107024 sensor1 int: 9
1704107033 sensor1 int: 2
1704107047 sensor1 int: 5
1704107053 sensor1 int: 8
1704107058 sensor1 int: 8
1704107101 sensor1 int: 6
1704107139 sensor1 int: 9
1704107167 sensor1 int: 8
1704107188 sensor1 int: 1
1704107217 sensor1 int: 8
1704107233 sensor1 int: 8
1704107234 sensor1 int: 0
1704107238 sensor1 int: 0
1704107239 sensor1 int: 7
1704107251 sensor1 int: 1
1704107255 sensor1 int: 4
1704107260 sensor1 int: 2
1704107264 sensor1 int: 9
1704107269 sensor1 int: 3
1704107277 sensor1 int: 5
1704107284 sensor1 int: 3
1704107287 sensor1 int: 6
1704107339 sensor1 int: 9
1704107370 sensor1 int: 5
1704107394 sensor1 int: 3
1704107399 sensor1 int: 3
1704107437 sensor1 int: 6
1704107491 sensor1 int: 6
1704107493 sensor1 int: 1
1704107520 sensor1 int: 8
1704107567 sensor1 int: 4
1704107575 sensor1 int: 0
1704107593 sensor1 int: 5
1704107607 sensor1 int: 4
1704107613 sensor1 int: 0
1704107651 sensor1 int: 8
1704107653 sensor1 int: 9
1704107661 sensor1 int: 9
1704107686 sensor1 int: 8
1704107691 sensor1 int: 5
1704107704 sensor1 int: 4
1704107718 sensor1 int: 0
1704107731 sensor1 int: 0
1704107735 sensor1 int: 0
1704107742 sensor1 int: 2
1704107751 sensor1 int: 7
1704107773 sensor1 int: 2
1704107773 sensor1 int: 1
1704107806 sensor1 int: 7
1704107810 sensor1 int: 6
1704107837 sensor1 int: 4
1704107853 sensor1 int: 3
1704107872 sensor1 int: 7
1704107998 sensor1 int: 2
1704108011 sensor1 int: 8
1704108024 sensor1 int: 9
1704108039 sensor1 int: 6
1704108051 sensor1 int: 2
1704108069 sensor1 int: 1
1704108071 sensor1 int: 2
1704108104 sensor1 int: 6
1704108147 sensor1 int: 0
1704108158 sensor1 int: 9
1704108164 sensor1 int: 4
1704108179 sensor1 int: 8
1704108190 sensor1 int: 0
1704108192 sensor1 int: 8
1704108194 sensor1 int: 1
1704108200 sensor1 int: 5
1704108226 sensor1 int: 1
1704108232 sensor1 int: 1
1704108311 sensor1 int: 7
1704108327 sensor1 int: 5
1704108358 sensor1 int: 7
1704108370 sensor1 int: 9
1704108374 sensor1 int: 5
1704108377 sensor1 int: 1
1704108377 sensor1 int: 1
1704108378 sensor1 int: 3
1704108390 sensor1 int: 7
1704108409 sensor1 int: 1
1704108425 sensor1 int: 2
1704108441 sensor1 int: 1
1704108464 sensor1 int: 1
